domain,sheet_type,head,relation,tail,vote,
check-in,Contrary(P)Body(N),no_evident_not_late_night_arrival_no_problem,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fast_check-in,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fast_check-in,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fast_check-in,CONTRARY_TO,customer_wait_10_minute_for_greet,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fast_check-in,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fast_check-in,CONTRARY_TO,staff_misunderstand_on_payment,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fast_check-in,CONTRARY_TO,staff_take_picture_of_passport,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_quick_check-in_at_night,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_quick_check-in_at_night,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_quick_check-in_at_night,CONTRARY_TO,customer_wait_10_minute_for_greet,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_quick_check-in_at_night,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_quick_check-in_at_night,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_quick_check-in_at_night,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_room_ready_to_check-in_by_12,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_room_ready_to_check-in_by_12,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_room_ready_to_check-in_by_12,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_room_ready_to_check-in_by_12,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_room_ready_to_check-in_by_12,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_room_ready_to_check-in_by_12,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_clear_check-in_direction_at_late_night,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_clear_check-in_direction_at_late_night,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_clear_check-in_direction_at_late_night,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_clear_check-in_direction_at_late_night,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_clear_check-in_direction_at_late_night,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_clear_check-in_direction_at_late_night,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_check-in_direction_at_late_night,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_check-in_direction_at_late_night,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_check-in_direction_at_late_night,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_check-in_direction_at_late_night,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_check-in_direction_at_late_night,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_check-in_direction_at_late_night,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_move_in_early,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_move_in_early,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_move_in_early,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_move_in_early,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_move_in_early,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_move_in_early,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_self_check-in_at_middle_night,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_self_check-in_at_middle_night,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_self_check-in_at_middle_night,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_self_check-in_at_middle_night,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_self_check-in_at_middle_night,CONTRARY_TO,staff_misunderstand_on_payment,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_self_check-in_at_middle_night,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_check-in_after_12_at_night,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_check-in_after_12_at_night,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_check-in_after_12_at_night,CONTRARY_TO,customer_wait_10_minute_for_greet,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_check-in_after_12_at_night,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_check-in_after_12_at_night,CONTRARY_TO,staff_misunderstand_on_payment,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_no_problem_check-in_after_12_at_night,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_help_check-in_after_midnight,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_help_check-in_after_midnight,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_help_check-in_after_midnight,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_help_check-in_after_midnight,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_help_check-in_after_midnight,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_help_check-in_after_midnight,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_self_check-in_at_night,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_self_check-in_at_night,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_self_check-in_at_night,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_self_check-in_at_night,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_self_check-in_at_night,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_easy_self_check-in_at_night,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_clear_information_for_arrival,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_clear_information_for_arrival,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_clear_information_for_arrival,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_clear_information_for_arrival,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_clear_information_for_arrival,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_clear_information_for_arrival,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_precise_information_for_arrival,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_precise_information_for_arrival,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_precise_information_for_arrival,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_precise_information_for_arrival,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_precise_information_for_arrival,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_left_precise_information_for_arrival,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_send_photo_for_arrival,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_send_photo_for_arrival,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_send_photo_for_arrival,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_send_photo_for_arrival,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_send_photo_for_arrival,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_send_photo_for_arrival,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_take_care_late_check-in,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_take_care_late_check-in,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_take_care_late_check-in,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_take_care_late_check-in,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_take_care_late_check-in,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_take_care_late_check-in,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fluid_check-in,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fluid_check-in,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fluid_check-in,CONTRARY_TO,customer_wait_10_minute_for_greet,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fluid_check-in,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fluid_check-in,CONTRARY_TO,staff_misunderstand_on_payment,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_fluid_check-in,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_wait_for_check-in_at_3am,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_wait_for_check-in_at_3am,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_wait_for_check-in_at_3am,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_wait_for_check-in_at_3am,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_wait_for_check-in_at_3am,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_wait_for_check-in_at_3am,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_give_early_check-in,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_give_early_check-in,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_give_early_check-in,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_give_early_check-in,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_give_early_check-in,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_staff_give_early_check-in,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_late_arrival_no_extra_cost,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_late_arrival_no_extra_cost,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_late_arrival_no_extra_cost,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_late_arrival_no_extra_cost,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_late_arrival_no_extra_cost,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_late_arrival_no_extra_cost,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_hotel_allow_late_arrival,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_hotel_allow_late_arrival,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_hotel_allow_late_arrival,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_hotel_allow_late_arrival,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_hotel_allow_late_arrival,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_hotel_allow_late_arrival,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_4am_arrival,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_4am_arrival,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_4am_arrival,CONTRARY_TO,customer_wait_10_minute_for_greet,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_4am_arrival,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_4am_arrival,CONTRARY_TO,staff_misunderstand_on_payment,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_4am_arrival,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_1:30am_in_morning,CONTRARY_TO,no_one_give_key_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_1:30am_in_morning,CONTRARY_TO,door_lock_on_late_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_1:30am_in_morning,CONTRARY_TO,customer_wait_10_minute_for_greet,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_1:30am_in_morning,CONTRARY_TO,customer_wait_10_minute_for_check-in,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_1:30am_in_morning,CONTRARY_TO,staff_misunderstand_on_payment,Yes,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_perfect_welcome_at_1:30am_in_morning,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_check-in_at_4am,NOT_CONTRARY,no_one_give_key_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_check-in_at_4am,NOT_CONTRARY,door_lock_on_late_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_check-in_at_4am,NOT_CONTRARY,customer_wait_10_minute_for_greet,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_check-in_at_4am,NOT_CONTRARY,customer_wait_10_minute_for_check-in,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_check-in_at_4am,NOT_CONTRARY,staff_misunderstand_on_payment,No,UNIQUE
check-in,Contrary(P)Body(N),no_evident_not_can_check-in_at_4am,NOT_CONTRARY,staff_take_picture_of_passport,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,easy_check-in,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,clear_instruction_to_access_room,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,clear_instruction_to_enter_hotel,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,sent_instruction_in_advance,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,perfect_instruction,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,easy_late_night_check-in,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,comfortable_late_night_check-in,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,easy_self_check-in,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,quick_check-in,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,easy_check-in_at_3am,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,staff_accommodated_arrival_at_3am,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,clear_instruction,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,late_chek-in_at_1am_worked_well,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,hotel_make_sure_to_check-in_at_late_night,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,excellent communication_on_late_check-in_process,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,staff_aware_late_arraival,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,staff_make_late_check-in_simple,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,got_self_check-in_instruction_on_late_arrival,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,NOT_CONTRARY,staff_allow_early_check-in_in_morning,No,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,late_night_arrival_no_problem,Yes,UNIQUE
check-in,Contrary(N)Body(P),have_evident_no_one_give_key_on_late_check-in,CONTRARY_TO,fast_check-in,Yes,UNIQUE
